flight_id,origin,destination,date,airline,delay_min
4874,WAS,WOB,2024-02-23,Delta,14
4875,FTR,YWE,2024-01-19,Southwest,0
4876,WYC,XWH,2024-03-12,United,0
4877,KBJ,VAU,2024-02-10,Delta,0
4878,MBT,AFQ,2024-02-05,United,18
4879,QGM,FHC,2024-02-28,American,0
4880,PNW,LKH,2024-01-17,American,29
4881,SFI,FAI,2024-01-07,Spirit,29
4882,MFK,PSB,2024-03-02,American,37
4883,GUL,ZRA,2024-02-18,JetBlue,0
4884,CKI,WYC,2024-02-25,Alaska,19
4885,MFK,SEJ,2024-01-23,American,22
4886,KXL,PSF,2024-01-05,Alaska,0
4887,VQW,MFK,2024-03-13,Spirit,0
4888,FDY,AFN,2024-03-06,Delta,42
4889,FXW,GNE,2024-01-17,Southwest,14
4890,KYZ,ZQL,2024-01-20,Delta,22
4891,OGW,PNW,2024-01-31,Delta,0
4892,QAH,ABW,2024-02-15,American,0
4893,LYW,QPD,2024-02-13,Spirit,0
4894,KYZ,GDX,2024-02-21,JetBlue,7
4895,GYL,AYW,2024-02-23,Alaska,0
4896,SEJ,GGO,2024-01-20,JetBlue,9
4897,NAI,FBQ,2024-02-27,United,0
4898,LLM,PSF,2024-02-03,United,0
4899,VSP,GYL,2024-03-23,Alaska,23
4900,COH,CKI,2024-01-07,Alaska,22
4901,YDD,OTB,2024-03-02,Delta,2
4902,AFN,OTB,2024-01-30,United,0
4903,ZQL,QCL,2024-02-10,American,0
4904,QJJ,QAH,2024-03-22,Alaska,2
4905,SEJ,SFI,2024-03-06,Spirit,22
4906,OMU,GDX,2024-01-04,Alaska,28
4907,GNE,YDD,2024-02-23,JetBlue,0
4908,KYZ,AFN,2024-01-26,JetBlue,0
4909,LFO,FBQ,2024-01-30,JetBlue,15
4910,SIE,XVC,2024-02-14,Alaska,0
4911,LYW,EYC,2024-02-17,JetBlue,0
4912,CWP,SEJ,2024-01-28,United,36
4913,GPQ,XVC,2024-03-21,Alaska,26
4914,ZJO,VQW,2024-02-04,JetBlue,13
4915,FTR,UQG,2024-02-19,United,0
4916,BLZ,QAH,2024-03-18,American,14
4917,OFP,BLZ,2024-02-11,American,31
4918,SEJ,FAI,2024-03-24,American,2
4919,OSE,CKI,2024-02-27,JetBlue,37
4920,WAS,HIT,2024-03-06,Spirit,35
4921,RNG,FBQ,2024-01-24,Delta,43
4922,AFN,QJJ,2024-01-14,Alaska,16
4923,FBQ,BLZ,2024-03-13,Alaska,21
4924,LHA,UEC,2024-03-29,Alaska,38
4925,ZVZ,LKH,2024-02-08,American,18
4926,YWE,USN,2024-03-23,Alaska,0
4927,TDM,FDY,2024-02-02,United,1
4928,UQG,CKI,2024-02-09,Delta,14
4929,ZVZ,GFY,2024-02-12,United,0
4930,GDX,FXW,2024-02-19,Alaska,7
4931,MFK,AFQ,2024-02-20,JetBlue,31
4932,QAH,CWP,2024-03-03,Southwest,0
4933,COH,KBJ,2024-02-06,Spirit,40
4934,HIT,BJZ,2024-01-10,JetBlue,32
4935,GYW,XVC,2024-01-04,JetBlue,0
4936,USN,VHR,2024-02-05,Delta,20
4937,UEC,VAU,2024-02-18,Alaska,10
4938,FDY,PNW,2024-01-13,Delta,34
4939,FTR,ZVZ,2024-03-23,United,29
4940,WGE,TOU,2024-02-17,Delta,0
4941,MBT,EPR,2024-03-24,Delta,21
4942,UEC,TOL,2024-01-05,Delta,5
4943,UEC,GUL,2024-02-03,Southwest,11
4944,FBQ,FAI,2024-03-22,Alaska,0
4945,YIC,CKI,2024-03-01,United,44
4946,VHR,LLM,2024-01-12,Alaska,30
4947,VSP,AFQ,2024-03-15,Alaska,0
4948,COH,FGY,2024-02-04,Delta,0
4949,YDD,FDY,2024-03-02,Delta,2
4950,YFS,GGO,2024-01-20,United,18
4951,KYZ,SEJ,2024-03-27,Southwest,14
4952,CKI,LFO,2024-03-04,Southwest,35
4953,YWE,QPD,2024-01-23,Delta,25
4954,WIR,AFN,2024-03-25,Delta,29
4955,TOL,MBT,2024-03-31,American,16
4956,FXW,KFZ,2024-01-26,Spirit,0
4957,FGY,CKI,2024-03-26,American,6
4958,VHB,VSP,2024-03-29,Southwest,31
4959,XVC,WAS,2024-01-06,Spirit,8
4960,FDY,XCK,2024-03-12,Alaska,20
4961,SIE,TDM,2024-01-07,American,3
4962,ABW,NAI,2024-03-17,American,0
4963,AFQ,HZP,2024-03-10,United,7
4964,FTR,GPX,2024-02-17,Alaska,16
4965,PSB,GCH,2024-01-19,American,0
4966,TOU,QPE,2024-02-14,Southwest,5
4967,NDF,EYC,2024-02-21,American,0
4968,YWE,BGR,2024-02-07,United,32
4969,GKR,QAH,2024-03-04,Alaska,4
4970,GCH,QPD,2024-02-16,Southwest,39
4971,NAI,FHC,2024-02-02,United,40
4972,OFP,SRZ,2024-03-23,Southwest,8
4973,OSE,QAH,2024-03-10,Spirit,0
4974,YIC,CWP,2024-01-06,American,0
4975,QCL,WYC,2024-01-19,JetBlue,0
4976,NCB,GCH,2024-03-21,Spirit,0
4977,LHA,PNW,2024-03-14,United,37
4978,FBQ,GGO,2024-02-20,Delta,12
4979,EPR,LLM,2024-03-05,JetBlue,17
4980,AFN,OGW,2024-01-14,JetBlue,0
4981,XVC,ZBF,2024-03-11,Alaska,0
4982,CWP,TOU,2024-01-30,Alaska,27
4983,QGM,OFP,2024-03-03,Delta,15
4984,MFK,YFS,2024-02-17,JetBlue,7
4985,SEJ,OGW,2024-03-25,Spirit,21
4986,SEJ,OTB,2024-03-14,American,42
4987,LHA,QPD,2024-03-29,Spirit,5
4988,GYW,OTB,2024-03-22,Alaska,11
4989,AFQ,WJE,2024-03-29,Spirit,13
4990,VHB,GNE,2024-01-01,Spirit,57
4991,QCL,GYW,2024-03-04,United,0
4992,ZNZ,GGO,2024-02-09,United,23
4993,QAH,RNG,2024-02-08,Spirit,7
4994,FBQ,GCH,2024-03-22,Delta,21
4995,VHB,CKI,2024-01-03,Delta,0
4996,OMU,FAI,2024-01-27,United,9
4997,ZQO,YIC,2024-01-10,Delta,24
4998,ZBF,OSE,2024-01-16,Southwest,72
4999,SRZ,GPX,2024-02-21,Delta,26
5000,YDD,KBJ,2024-02-08,American,0
5001,QJJ,FTR,2024-01-27,American,1
5002,WGE,ZJO,2024-03-16,Southwest,0
5003,QPE,KXL,2024-03-16,Delta,0
5004,GKR,SIE,2024-01-05,Southwest,3
5005,ZRA,BGR,2024-01-04,American,24
5006,YDD,HZP,2024-02-19,Spirit,0
5007,GPQ,TOL,2024-01-13,Southwest,30
5008,GGO,LKH,2024-03-20,American,19
5009,YIC,SIE,2024-01-04,Southwest,0
5010,LFO,SIE,2024-01-12,Southwest,7
5011,ZBF,GCH,2024-01-12,Delta,41
5012,BJZ,FXW,2024-03-21,Delta,24
5013,AFQ,XWH,2024-02-13,United,10
5014,FHC,HZP,2024-01-05,American,5
5015,CQU,PSB,2024-03-31,Spirit,11
5016,OSE,ZVZ,2024-03-19,Southwest,0
5017,IPF,VHR,2024-03-28,United,0
5018,LKH,GKR,2024-01-04,JetBlue,50
5019,VAU,KYZ,2024-03-05,United,13
5020,YWE,MBT,2024-03-30,JetBlue,17
5021,QJJ,GPQ,2024-03-24,Alaska,8
5022,USN,ZBF,2024-03-15,Delta,0
5023,YDD,OGW,2024-03-03,United,6
5024,OSE,OMU,2024-01-21,Delta,0
5025,OMU,KBJ,2024-02-12,Southwest,55
5026,LLM,YIC,2024-01-20,Spirit,0
5027,ZNZ,BLZ,2024-03-02,Southwest,0
5028,BJZ,XVC,2024-02-19,Spirit,1
5029,LHA,WAS,2024-01-23,Spirit,35
5030,XWH,AFN,2024-02-08,United,10
5031,OTB,NCB,2024-03-28,JetBlue,0
5032,GDX,TDM,2024-02-26,Spirit,35
5033,YDD,LLM,2024-01-13,United,24
5034,ZQL,KPN,2024-03-18,JetBlue,20
5035,CKI,VAU,2024-03-04,American,24
5036,YDD,XCK,2024-01-03,Alaska,57
5037,AYW,GGO,2024-02-17,Alaska,53
5038,GCH,GYW,2024-02-23,Southwest,0
5039,LFO,MBT,2024-02-25,JetBlue,42
5040,YDD,WGE,2024-01-09,Delta,17
5041,NAI,RVU,2024-03-26,American,19
5042,HZP,RNG,2024-03-05,United,0
5043,ZQL,FAI,2024-01-04,United,6
5044,NAI,WIR,2024-01-24,Alaska,0
5045,BLZ,OSE,2024-03-25,JetBlue,26
5046,FTR,COH,2024-02-03,Southwest,31
5047,KYZ,GPX,2024-01-24,JetBlue,0
5048,QPD,LLM,2024-03-12,Delta,9
5049,TDM,BLZ,2024-01-19,American,32
5050,ZQL,LHA,2024-03-30,Southwest,6
5051,VHR,FTR,2024-01-08,JetBlue,24
5052,VHR,LLM,2024-03-08,Alaska,17
5053,FGY,EYC,2024-03-08,Delta,16
5054,UEC,ZQL,2024-02-10,United,4
5055,KFZ,ZVZ,2024-01-25,Alaska,0
5056,HZP,KFZ,2024-03-02,United,0
5057,IPF,NDF,2024-02-19,JetBlue,24
5058,QPE,WYC,2024-03-10,Spirit,10
5059,ZNZ,GUL,2024-03-26,United,7
5060,UQG,GUL,2024-01-09,Southwest,1
5061,UQG,ZNZ,2024-03-13,United,3
5062,BJZ,WYC,2024-02-22,Spirit,30
5063,WYC,ABW,2024-01-29,Spirit,3
5064,RVU,QPD,2024-01-08,Spirit,0
5065,XCK,AFN,2024-02-11,Spirit,24
5066,SEJ,CKI,2024-01-25,Alaska,5
5067,FXW,FTR,2024-02-20,Southwest,10
5068,FHC,OTB,2024-01-17,Southwest,42
5069,KXL,UQG,2024-02-22,Alaska,9
5070,QAH,QPE,2024-01-21,United,15
5071,KBJ,OGW,2024-02-06,Southwest,0
5072,TOL,ZNZ,2024-02-25,JetBlue,5
5073,CKI,EPR,2024-01-09,JetBlue,22
5074,LYW,QGM,2024-01-19,Spirit,0
5075,WOB,AFN,2024-02-17,American,14
5076,SEJ,MBT,2024-02-29,Alaska,12
5077,NCB,UEC,2024-03-09,JetBlue,10
5078,MFK,CQU,2024-03-01,JetBlue,30
5079,SIE,QJJ,2024-03-29,JetBlue,16
5080,GGO,COH,2024-03-28,JetBlue,39
5081,KBJ,GPX,2024-03-14,United,0
5082,HZP,NCB,2024-01-12,Alaska,12
5083,SIE,NCB,2024-03-09,JetBlue,11
5084,KXL,WYC,2024-01-09,American,0
5085,WYC,FGY,2024-02-04,Spirit,29
5086,VQW,KBJ,2024-03-06,United,56
5087,ZRA,MFK,2024-01-31,JetBlue,9
5088,VHB,BGR,2024-02-09,United,20
5089,OFP,OGW,2024-03-27,Southwest,11
5090,MBT,RVU,2024-03-17,Southwest,0
5091,HIT,GPX,2024-01-25,Spirit,0
5092,KXL,ZQL,2024-03-29,American,0
5093,VHB,YIC,2024-03-28,American,0
5094,GNE,GCH,2024-03-11,American,44
5095,FBQ,YWE,2024-03-15,JetBlue,7
5096,NDF,FAI,2024-02-07,Alaska,3
5097,BJZ,FBQ,2024-03-17,Spirit,27
5098,QPE,NCB,2024-01-24,Alaska,0
5099,GDX,FTR,2024-02-01,Southwest,0
5100,KFZ,GNE,2024-02-04,JetBlue,11
5101,AFQ,GPQ,2024-02-13,United,30
5102,ZBF,FHC,2024-01-10,American,20
5103,FAI,XWH,2024-03-11,Southwest,14
5104,XVC,KYZ,2024-01-25,Spirit,11
5105,ZBF,GDX,2024-02-28,JetBlue,18
5106,EYC,MBT,2024-03-06,JetBlue,14
5107,EPR,BLZ,2024-02-04,Delta,0
5108,WGE,WYC,2024-03-03,JetBlue,10
5109,GYW,HZP,2024-02-25,Southwest,0
5110,ZRA,FAI,2024-01-18,United,11
5111,FAI,ABW,2024-01-07,Delta,0
5112,KYZ,MBT,2024-01-14,JetBlue,60
5113,GPQ,FGY,2024-01-17,Spirit,9
5114,IPF,LHA,2024-03-28,Southwest,0
5115,FBQ,AFN,2024-03-25,JetBlue,7
5116,GYL,VHR,2024-01-15,American,20
5117,ZJO,FXW,2024-02-05,American,43
5118,XCK,VSP,2024-01-30,United,0
5119,ZJO,FHC,2024-03-14,Spirit,0
5120,FGY,PSB,2024-02-15,Spirit,26
5121,VSP,WJE,2024-01-03,JetBlue,0
5122,EYC,ZRA,2024-01-29,United,1
5123,QJJ,FBQ,2024-03-10,JetBlue,4
5124,SFI,PNW,2024-01-12,JetBlue,8
5125,TOU,KXL,2024-02-04,Spirit,23
5126,SIE,FAI,2024-01-13,United,0
5127,QPD,OTB,2024-01-31,Southwest,4
5128,KXL,CWP,2024-01-23,United,9
5129,MBT,GYW,2024-01-01,United,12
5130,HIT,CQU,2024-02-25,JetBlue,11
5131,KBJ,QJJ,2024-02-27,United,18
5132,TDM,IPF,2024-01-11,Southwest,26
5133,GNE,VAU,2024-02-26,United,17
5134,TOU,QJJ,2024-03-19,Spirit,19
5135,XWH,SFI,2024-03-10,Spirit,0
5136,FGY,FBQ,2024-03-27,Southwest,11
5137,XCK,AYW,2024-02-13,American,19
5138,SFI,GDX,2024-03-05,JetBlue,24
5139,QJJ,VAU,2024-03-18,United,0
5140,FTR,GUL,2024-03-31,Delta,0
5141,KBJ,YDD,2024-03-28,Southwest,0
5142,CWP,RNG,2024-01-27,United,20
5143,ZRA,SRZ,2024-02-21,American,30
5144,BJZ,GNE,2024-02-07,United,1
5145,XWH,KBJ,2024-03-01,Delta,28
5146,YIC,FDY,2024-02-01,Alaska,12
5147,YDD,KYZ,2024-02-27,Alaska,7
5148,SFI,QJJ,2024-03-14,American,5
5149,ABW,XWH,2024-01-03,Southwest,24
5150,XCK,FXW,2024-02-27,Southwest,16
5151,NAI,XCK,2024-02-02,American,55
5152,TDM,FGY,2024-02-16,American,0
5153,KFZ,PNW,2024-01-22,United,20
5154,EYC,WOB,2024-03-07,JetBlue,0
5155,AYW,BLZ,2024-01-05,Southwest,0
5156,ABW,USN,2024-01-30,Delta,9
5157,QGM,PNW,2024-01-12,JetBlue,12
5158,YDD,PSB,2024-01-07,American,68
5159,LYW,AYW,2024-02-02,Southwest,6
5160,WJE,OMU,2024-01-19,Spirit,0
5161,XCK,MBT,2024-01-24,United,15
5162,QPD,CQU,2024-01-22,JetBlue,0
5163,KYZ,TDM,2024-01-12,JetBlue,8
5164,USN,WIR,2024-03-24,Spirit,10
5165,TOU,NDF,2024-02-06,JetBlue,25
5166,HZP,WGE,2024-01-22,United,29
5167,SFI,BLZ,2024-03-18,Alaska,0
5168,ZNZ,KYZ,2024-01-13,American,6
5169,NDF,GPQ,2024-01-16,Spirit,0
5170,YWE,PSB,2024-02-17,Alaska,0
5171,NDF,WJE,2024-03-09,United,16
5172,BJZ,VHR,2024-02-11,Spirit,0
5173,CWP,TOL,2024-02-04,JetBlue,1
5174,SFI,QCL,2024-03-05,Delta,0
5175,SEJ,ZQL,2024-01-22,Delta,20
5176,HZP,WJE,2024-01-17,United,46
5177,FHC,FTR,2024-03-14,Spirit,0
5178,MBT,YWE,2024-02-01,Southwest,0
5179,NDF,QGM,2024-01-15,Alaska,7
5180,BJZ,PNW,2024-03-22,JetBlue,10
5181,QAH,AFN,2024-01-09,Southwest,14
5182,ZQL,XVC,2024-02-06,Southwest,1
5183,AYW,SIE,2024-03-27,Spirit,5
5184,SEJ,PSB,2024-03-10,Alaska,17
5185,RNG,AYW,2024-02-29,Alaska,30
5186,OGW,SRZ,2024-03-18,JetBlue,0
5187,GNE,LHA,2024-02-21,Spirit,2
5188,ZBF,AYW,2024-02-22,United,14
5189,QCL,GDX,2024-01-17,Spirit,0
5190,LFO,FBQ,2024-01-10,JetBlue,44
5191,FTR,UEC,2024-01-15,JetBlue,0
5192,QPD,XWH,2024-02-18,American,9
5193,FTR,CKI,2024-02-10,Southwest,21
5194,BLZ,QAH,2024-01-03,United,0
5195,XCK,ZQO,2024-03-22,Spirit,0
5196,GUL,OSE,2024-03-16,Spirit,1
5197,PSF,LHA,2024-01-18,Alaska,30
5198,UEC,SEJ,2024-02-01,United,3
5199,SFI,TDM,2024-02-26,American,0
5200,SIE,RNG,2024-02-29,Alaska,28
5201,YWE,FTR,2024-01-27,Southwest,3
5202,KPN,EPR,2024-01-07,United,0
5203,GUL,QPE,2024-01-13,American,12
5204,FTR,USN,2024-02-14,Southwest,25
5205,QJJ,WAS,2024-02-25,Delta,57
5206,KBJ,OMU,2024-02-15,Spirit,26
5207,UQG,PSB,2024-03-02,Delta,33
5208,KFZ,KYZ,2024-02-15,American,0
5209,VHB,CQU,2024-03-05,United,0
5210,VHR,IPF,2024-01-19,Alaska,11
5211,GNE,COH,2024-02-04,Delta,12
5212,CKI,UQG,2024-01-28,Alaska,0
5213,OGW,FTR,2024-01-04,Southwest,6
5214,RNG,OFP,2024-03-19,Southwest,17
5215,BGR,ZJO,2024-02-11,American,17
5216,FTR,USN,2024-03-07,JetBlue,20
5217,FAI,VAU,2024-03-03,Southwest,15
5218,PSF,UQG,2024-01-05,Alaska,0
5219,ZQO,PSB,2024-03-13,JetBlue,0
5220,KYZ,WJE,2024-02-18,American,0
5221,GPX,GNE,2024-02-26,Alaska,45
5222,FXW,QPE,2024-02-04,United,10
5223,GUL,PSF,2024-01-26,Delta,5
5224,KXL,QJJ,2024-02-05,Southwest,0
5225,OTB,AFN,2024-01-06,American,68
5226,VHR,ZQL,2024-01-25,Southwest,0
5227,FDY,VHB,2024-02-23,Spirit,1
5228,WJE,WGE,2024-03-11,JetBlue,18
5229,ZBF,FBQ,2024-01-01,Delta,22
5230,PNW,LFO,2024-02-03,Alaska,29
5231,KFZ,KYZ,2024-01-29,Southwest,46
5232,CWP,GKR,2024-03-04,Delta,20
5233,LYW,HIT,2024-02-28,Spirit,0
5234,NCB,KXL,2024-02-17,Spirit,4
5235,HZP,RVU,2024-03-14,JetBlue,16
5236,PSB,TOU,2024-02-12,Alaska,51
5237,HIT,MFK,2024-03-08,United,0
5238,HIT,YIC,2024-03-16,JetBlue,34
5239,YIC,MBT,2024-03-17,Spirit,13
5240,BJZ,OTB,2024-01-03,Southwest,26
5241,KFZ,FGY,2024-02-12,JetBlue,7
5242,UEC,GDX,2024-02-21,Delta,0
5243,LKH,UEC,2024-02-02,Delta,25
5244,GUL,COH,2024-01-29,Spirit,23
5245,OTB,BJZ,2024-02-29,United,29
5246,IPF,YDD,2024-03-10,JetBlue,9
5247,ABW,QPD,2024-02-21,Southwest,0
5248,FDY,OFP,2024-02-08,Delta,0
5249,BJZ,PNW,2024-03-20,Southwest,26
5250,GPX,KYZ,2024-02-10,Delta,18
5251,XCK,RNG,2024-02-25,United,0
5252,EPR,HZP,2024-01-04,American,0
5253,FTR,FAI,2024-02-09,United,0
5254,SIE,SEJ,2024-03-16,United,0
5255,RNG,XCK,2024-01-31,American,0
5256,BJZ,KXL,2024-01-22,American,0
5257,PNW,KBJ,2024-02-11,JetBlue,1
5258,XWH,LYW,2024-01-13,Delta,0
5259,LYW,TOU,2024-01-02,United,0
5260,GCH,WGE,2024-03-04,Delta,50
5261,YDD,WOB,2024-01-20,Delta,35
5262,XVC,HZP,2024-01-23,Delta,0
5263,ZQL,OMU,2024-02-16,Alaska,15
5264,YIC,YDD,2024-02-15,Alaska,18
5265,WIR,NAI,2024-01-06,United,33
5266,CQU,OFP,2024-01-13,Delta,0
5267,EYC,LYW,2024-01-06,JetBlue,31
5268,XVC,VHB,2024-01-22,Southwest,0
5269,SIE,GYW,2024-02-04,JetBlue,0
5270,OMU,KXL,2024-03-08,Delta,24
5271,KXL,VQW,2024-01-18,Delta,35
5272,YWE,FHC,2024-02-03,United,61
5273,WOB,ZQO,2024-03-30,JetBlue,0
5274,IPF,GDX,2024-03-18,United,23
5275,GGO,VQW,2024-01-05,Southwest,1
5276,NCB,HIT,2024-01-21,Alaska,25
5277,HZP,OSE,2024-02-15,JetBlue,0
5278,CQU,OMU,2024-03-24,Alaska,0
5279,RNG,EPR,2024-01-31,Spirit,0
5280,CQU,HIT,2024-02-11,United,11
5281,VSP,YWE,2024-01-20,Alaska,0
5282,WJE,LFO,2024-01-11,Delta,23
5283,LKH,FAI,2024-01-19,Delta,30
5284,OSE,KPN,2024-01-20,Alaska,21
5285,ZNZ,VQW,2024-02-12,Alaska,42
5286,ZRA,EYC,2024-01-31,Alaska,18
5287,KFZ,XCK,2024-02-22,Delta,0
5288,WOB,HIT,2024-03-26,JetBlue,37
5289,YFS,LKH,2024-02-08,Alaska,0
5290,FBQ,HZP,2024-03-24,Delta,28
5291,ABW,PNW,2024-02-20,United,41
5292,BGR,KYZ,2024-01-07,Delta,19
5293,ZBF,QJJ,2024-01-24,Spirit,0
5294,GDX,YWE,2024-03-25,Southwest,0
5295,QGM,MFK,2024-02-27,United,36
5296,MFK,LHA,2024-03-31,Southwest,6
5297,GPX,ZRA,2024-03-13,Spirit,11
5298,YDD,GFY,2024-01-01,Spirit,25
5299,CWP,ZBF,2024-02-23,Delta,23
5300,SIE,OFP,2024-01-19,Delta,15
5301,ZQL,VSP,2024-03-06,JetBlue,5
5302,GDX,MBT,2024-01-26,Alaska,3
5303,GFY,EPR,2024-01-05,Spirit,27
5304,VHR,WYC,2024-02-16,Alaska,21
5305,NCB,KXL,2024-02-17,American,4
5306,XVC,GYW,2024-03-02,Spirit,31
5307,QCL,BLZ,2024-01-28,United,7
5308,OFP,YIC,2024-03-25,Spirit,0
5309,TOU,LHA,2024-03-05,American,0
5310,AYW,SEJ,2024-03-08,JetBlue,0
5311,KXL,BLZ,2024-02-25,Spirit,4
5312,YFS,AFN,2024-02-28,Alaska,34
5313,LKH,PSB,2024-02-07,JetBlue,0
5314,QAH,AFQ,2024-01-06,American,13
5315,OFP,SFI,2024-02-22,JetBlue,0
5316,WYC,KYZ,2024-03-01,Spirit,4
5317,EPR,YWE,2024-03-18,JetBlue,0
5318,TDM,ZRA,2024-03-16,United,5
5319,OSE,RVU,2024-02-08,Alaska,6
5320,LFO,TDM,2024-03-26,JetBlue,20
5321,ZBF,SEJ,2024-02-03,Delta,14
5322,AYW,TDM,2024-01-06,United,0
5323,OSE,VSP,2024-02-20,Delta,31
5324,XCK,USN,2024-01-10,Spirit,14
5325,MBT,GPQ,2024-03-10,Southwest,13
5326,SFI,QCL,2024-03-22,Spirit,9
5327,CQU,TOL,2024-03-17,Alaska,0
5328,USN,GDX,2024-03-15,United,14
5329,GPQ,GPX,2024-03-11,American,19
5330,ZQO,LLM,2024-01-31,Southwest,0
5331,COH,FXW,2024-02-12,United,0
5332,GCH,WAS,2024-01-26,Delta,4
5333,YIC,WGE,2024-01-11,American,15
5334,WOB,BJZ,2024-03-02,Delta,33
5335,IPF,KPN,2024-02-03,United,0
5336,GPX,OMU,2024-03-26,American,0
5337,EPR,PNW,2024-02-24,United,0
5338,YFS,PNW,2024-02-16,Delta,0
5339,PSF,VQW,2024-02-09,JetBlue,3
5340,GGO,PSB,2024-03-22,Delta,25
5341,ZNZ,WJE,2024-01-16,Spirit,0
5342,XVC,VSP,2024-01-09,Spirit,18
5343,TOL,PSF,2024-02-04,United,0
5344,LLM,PSF,2024-02-27,American,0
5345,FAI,QCL,2024-03-09,Southwest,3
5346,UQG,FAI,2024-03-02,Alaska,43
5347,KXL,MBT,2024-01-11,American,4
5348,NAI,SRZ,2024-01-23,Southwest,0
5349,VHB,GCH,2024-02-02,Alaska,0
5350,SFI,ZJO,2024-01-12,Delta,10
5351,PNW,GUL,2024-02-13,United,22
5352,OGW,GGO,2024-03-09,United,17
5353,KFZ,QAH,2024-03-21,American,13
5354,CKI,NCB,2024-02-19,Spirit,33
5355,QAH,XCK,2024-01-14,Spirit,0
5356,UQG,ZQO,2024-02-21,United,27
5357,CWP,VHB,2024-03-20,Alaska,0
5358,KFZ,ZQO,2024-03-16,Alaska,0
5359,YDD,KYZ,2024-01-30,Spirit,0
5360,GPX,ZQO,2024-03-04,JetBlue,4
5361,TOL,AFQ,2024-02-19,American,9
5362,WOB,FTR,2024-01-26,Delta,12
5363,LFO,OSE,2024-01-25,Delta,11
5364,WIR,SRZ,2024-01-03,Alaska,0
5365,FTR,WAS,2024-02-13,Southwest,6
5366,LHA,XVC,2024-02-10,Spirit,0
5367,YWE,LYW,2024-01-18,Spirit,37
5368,IPF,KBJ,2024-03-07,JetBlue,3
5369,TOL,LLM,2024-03-16,United,0
5370,HZP,GDX,2024-03-11,JetBlue,41
5371,FXW,PSF,2024-02-13,Delta,0
5372,ZJO,LFO,2024-03-22,American,0
5373,BJZ,CQU,2024-03-09,Spirit,0
5374,WGE,OMU,2024-01-05,Spirit,8
5375,GYW,GYL,2024-02-08,Alaska,18
5376,ZQL,YDD,2024-02-03,Spirit,24
5377,XWH,WJE,2024-02-05,American,61
5378,QPD,ZNZ,2024-03-08,American,0
5379,ZNZ,GDX,2024-02-09,Alaska,22
5380,UEC,QPD,2024-01-03,Delta,0
5381,VQW,MFK,2024-01-24,Alaska,0
5382,NAI,ZQL,2024-03-08,JetBlue,0
5383,KBJ,IPF,2024-02-16,Delta,0
5384,IPF,RVU,2024-02-12,American,43
5385,FAI,GFY,2024-03-14,United,26
5386,EYC,LYW,2024-01-30,Delta,10
5387,MBT,CQU,2024-03-11,Spirit,37
5388,GCH,LYW,2024-03-11,JetBlue,0
5389,GGO,GCH,2024-02-08,JetBlue,0
5390,GPX,UEC,2024-01-13,Southwest,0
5391,QAH,AFN,2024-02-09,Southwest,0
5392,NAI,GPX,2024-02-12,American,13
5393,TOU,USN,2024-01-18,Delta,12
5394,IPF,LKH,2024-01-01,Delta,12
5395,KFZ,AFN,2024-03-01,Spirit,0
5396,ABW,RNG,2024-03-10,Delta,26
5397,RVU,PNW,2024-03-16,JetBlue,14
5398,BJZ,LYW,2024-02-12,United,24
5399,GFY,WAS,2024-03-13,Alaska,0
5400,GYW,WYC,2024-01-03,Southwest,16
5401,ZVZ,YFS,2024-03-31,United,0
5402,CWP,TOU,2024-03-28,JetBlue,2
5403,VSP,QPD,2024-01-01,Alaska,20
5404,OGW,FGY,2024-03-14,Spirit,11
5405,YFS,ZQO,2024-01-25,Southwest,0
5406,PSB,VSP,2024-01-08,Southwest,10
5407,ZVZ,KXL,2024-03-26,Southwest,0
5408,VHB,AYW,2024-02-07,American,33
5409,ZQL,RNG,2024-03-16,Southwest,5
5410,EYC,VQW,2024-02-04,United,32
5411,KXL,FAI,2024-03-31,Southwest,0
5412,ZBF,WOB,2024-03-18,Southwest,0
5413,XVC,LLM,2024-02-21,JetBlue,0
5414,VHB,LHA,2024-02-02,Alaska,27
5415,KPN,WIR,2024-01-24,Spirit,0
5416,WOB,EYC,2024-01-16,Alaska,22
5417,BJZ,KPN,2024-01-06,United,2
5418,BJZ,LHA,2024-01-06,Alaska,0
5419,ZNZ,YIC,2024-02-20,United,0
5420,ZVZ,MBT,2024-01-15,JetBlue,0
5421,XVC,WAS,2024-01-27,Alaska,10
5422,LLM,YDD,2024-01-02,Southwest,0
5423,GYW,NCB,2024-01-27,Southwest,28
5424,GUL,FXW,2024-03-23,Spirit,8
5425,FAI,FTR,2024-02-11,Southwest,6
5426,XWH,GPX,2024-03-07,Alaska,23
5427,MBT,VAU,2024-03-25,United,29
5428,QPE,GUL,2024-01-27,Southwest,9
5429,SRZ,VHB,2024-03-26,Spirit,0
5430,GPX,BJZ,2024-03-03,Southwest,0
5431,MBT,XCK,2024-01-07,American,0
5432,XVC,XCK,2024-02-29,United,0
5433,GYL,LHA,2024-02-28,JetBlue,12
5434,OMU,FBQ,2024-02-22,Delta,3
5435,VQW,GUL,2024-02-06,American,23
5436,NDF,WGE,2024-01-02,Southwest,0
5437,PSF,AYW,2024-01-09,JetBlue,8
5438,AFQ,BGR,2024-02-08,Alaska,33
5439,OTB,OSE,2024-01-26,Alaska,16
5440,MBT,KFZ,2024-02-19,American,8
5441,PNW,KFZ,2024-01-29,Southwest,0
5442,ZQL,SFI,2024-01-31,Alaska,0
